school_id,school_name,country,admin1,admin2,lat,lon,urban_rural,sector,enrollment,altitude_m
370221066300,LICEO VICENTE CAVIEDES (SEDE COVEÑAS),CO,SUCRE,COVEÑAS,,,Urbano,Privado,,
625269000081,GIMN MODERNO MARIA MONTESSORI,CO,CUNDINAMARCA,FACATATIVÁ,,,Urbano,Privado,,
376001027476,JARDIN INFANTIL COLORIN COLORADO,CO,VALLE DEL CAUCA,CALI,3.48702705,-76.50106748,Urbano,Privado,,
376109012661,ESCUELA PARAISO DE LOS ANGELES,CO,VALLE DEL CAUCA,BUENAVENTURA,3.88835939,-77.03154521,Urbano,Privado,,
308001079250,JARDÍN INFANTIL BILINGUE EXPLORADORES DE VIDA (LIVING EXPLORER),CO,ATLÁNTICO,BARRANQUILLA,11.005341,-74.831775,Urbano,Privado,,
227001001871,IE TECNICA AGROECOLOGICA CRISTO REY DE TUTUNENDO,CO,CHOCÓ,QUIBDÓ,5.74310389,-76.51798672,Rural,Publico,,
311001094811,COL LUIS MARIANO,CO,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",4.71166667,-74.14,Urbano,Privado,,
327001018271,CENTRO EDUCATIVO PACIFICO (CEPA),CO,CHOCÓ,QUIBDÓ,5.68071943,-76.6588598,Urbano,Privado,,
376001036971,COLEGIO MIS FUTUROS PRINCIPES DE PAZ,CO,VALLE DEL CAUCA,CALI,,,Urbano,Privado,,
286568002807,C.E.R. COCAYÁ,CO,PUTUMAYO,PUERTO ASÍS,0.48983284,-76.47989635,Rural,Publico,,
